COD-CCAA,CCAA
8745,Melilla
8745,Melilla
8745,Melilla
8745,Melilla
8745,Melilla
8745,Melilla
8745,Melilla
8745,Melilla
8745,Melilla
8745,Melilla
8745,Melilla
8745,Melilla
8745,Melilla
8745,Melilla
8745,Melilla
8745,Melilla
8745,Melilla
8745,Melilla
8745,Melilla
8745,Melilla
8745,Melilla
8745,Melilla
8745,Melilla
8745,Melilla
8745,Melilla
8745,Melilla
8745,Melilla
8745,Melilla
8745,Melilla
8745,Melilla
8745,Melilla
8745,Melilla
8745,Melilla
8745,Melilla
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
10,País Vasco
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
11,Principado de Asturias
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
21,Región de Murcia
